,Token_id,Two categories,Hair,Clothing,Background,Mouth,Offhand,Type,Eyes,Trait_count,Ear,Neck,Headgear,Face,Special
5365,5365,M,Indigo Fluffy,Green Yukata,Off White B,Whistling,,Human,Closed,6,,,,,
5366,5366,M,Blonde Messy,Matsuri Happi,Cool Gray,Chuckle,Sake,Human,Meditating,9,Sakura,,,Kabuki Facepaint,
5367,5367,M,Blonde Messy,Green Yukata,Off White D,Chuckle,Bean Juice,Human,Careless,8,,,,,Sakura
5368,5368,F,Purple Pigtails,Camo Hoodie,Off White A,Chewing,,Human,Hopeful,6,,,,,
5369,5369,M,Powder Blue Swept Back,Black Hoodie,Off White A,Not Bad,Zanbato,Human,Fire,7,,,,,
5370,5370,M,Maroon Half Bun,Shinto Robe,Cool Gray,Growl,Bean Juice,Human,Closed,8,,,Newsboy Cap,,
5371,5371,M,Black Swept Back,White T-Shirt,Off White D,Not Bad,Golden Guitar,Human,Determined,8,,,,Reading Glasses,
5372,5372,M,Buzzcut,Green Yukata,Off White A,Smirk,,Blue,Closed,7,,,,Eye Patch,
5373,5373,M,Blonde Swept Back,Light Kimono,Off White B,Meh,Bokken,Human,Curious,8,,,,Blue Sunglasses,
5374,5374,F,Blonde Bob,Azuki Track Jacket,Off White B,Tactical Knife,,Human,Determined,8,,,Sandogasa,Blue Sunglasses,
5375,5375,M,Green Half Bun,White Hoodie,Off White A,Not Bad,,Human,Careless,7,,,,Eye Scar,
5376,5376,F,Brown Flowy,Hoodie with Bag,Off White B,Chewing,,Human,Joyful,7,,,Yellow Kanzashi,,
5377,5377,M,Maroon Fluffy,Suikan,Off White A,Chuckle,Monkey King Staff,Human,Indifferent,9,Spiked Ring,,,Bandaid,
5378,5378,F,Black Hairband,Lavender Kimono with Bow,Off White B,Frown,Bat,Human,Concerned,8,,,Red Panda Headband,,
5379,5379,F,Black Pigtails,Blue Floral Kimono,Off White B,Closed,,Human,Amethyst,8,,Beads,,Red Stripes Face Paint,
5380,5380,F,Blonde Bun,Black Ninja Top,Off White A,Smirk,,Human,Closed,9,Skull Ear Cuffs,,Full Bandana,Heart Eye Patch,
5381,5381,M,Blonde Messy,Blue Kimono,Off White D,Face Mask,Golden Katana,Human,Focused,10,Chiyogami,,IKZ Baseball Cap,Round Blue Sunglasses,
5382,5382,M,Indigo Long,Blue Kimono,Off White B,Grass,,Human,Indifferent,8,Chiyogami,,,Round Blue Sunglasses,
5383,5383,M,Teal Long,Black Bomber,Off White D,Growl,Bean Juice,Human,Red,8,,,Frog Headband,,
5384,5384,M,Magenta Long,Azuki Track Jacket,Dark Blue,Growl,Water Orb,Red,Careless,8,,,Frog Baseball Cap,,
5385,5385,F,Silver Flowy,Hawaiian Shirt,Off White B,Wheat Straw,,Human,Determined,7,,,,Blush,
5386,5386,M,Brown Spiky,Matsuri Happi,Off White B,Pout,,Red,Focused,6,,,,,
5387,5387,M,Blue Spiky,Suit with Turtleneck,Off White B,Toothpick,Bean Juice,Human,Suspicious,9,,Chill Headphones,,Eye Scar,
5388,5388,M,Blue Half Bun,Blue Kimono,Off White C,Scroll,,Human,Curious,8,,Red Panda Headphones,Broken Straw Hat,,
5389,5389,M,Long Dreadlocks,Azuki Track Jacket,Off White B,Long Stubble,Hand Seal,Human,Bored,7,,,,,
5390,5390,F,Magenta Pigtails,Sloth Kigurumi,Off White B,Grass,Leather Katana,Red,Striking,8,,,,Red Stripes Face Paint,
5391,5391,F,Green Ombre Bangs,Tank Top,Off White C,Smirk,Boombox,Human,Hopeful,8,,,Yellow Kanzashi,,
5392,5392,M,Brown Spiky,Green Yukata,Off White C,Wheat Straw,,Human,Curious,8,Corded Earbuds,Tribal Tattoo,,,
5393,5393,F,Silver Flowy,Lavender Kimono with Bow,Off White B,Lipstick,,Human,Red,10,Red Bean,Contract Tattoo,Backwards Cap,Bandaid,
5394,5394,F,Brown Ponytail,Archer,Off White B,Gaiter,,Human,Striking,7,,,Sloth Mask,,
5395,5395,F,Indigo Pixie,White Qipao with Fur,Off White B,Face Mask,Monkey King Staff,Human,Hopeful,9,Red Cylinder,,,Blush,
5396,5396,M,Blonde Short Spiky,Red Kimono,Off White C,Long Stubble,Coin,Human,Bored,10,,Chain,Distressed Beanie,Round Purple Sunglasses,
5397,5397,F,Blue Bun,Turquoise Kimono,Off White B,Smirk,Bokken,Human,Hopeful,8,,Sloth Headphones,,,
5398,5398,M,Buzzcut,White Yukata,Off White D,Not Bad,Boombox,Blue,Meditating,9,Spiked Ring,Chill Headphones,,,
5399,5399,M,Maroon Disheveled,Black Yukata,Off White B,Toothpick,,Human,Pierced Eyebrow,7,,,Sandogasa,,
5400,5400,M,Braids,Black Blazer,Cool Gray,Smoking,Bat,Human,Lightning,10,Small Hoop,Chain,Black Bucket Hat,,
5401,5401,F,Magenta Flowy,Light Kimono,Off White A,Grin,Bean Juice,Human,Concerned,8,,,Yellow Kanzashi,,
5402,5402,F,Blonde Pixie,Blue Floral Kimono,Off White C,Grin,,Human,Relaxed,8,,,Full Bandana,Blue Sunglasses,
5403,5403,F,Brown Dreadlocks,Frog Kimono,Off White A,Wheat Straw,Katana,Human,Hopeful,8,,Chill Headphones,,,
5404,5404,F,Indigo Pixie,Red Ninja Top,Red,Laughing,Gloves,Human,Striking,7,,,,,
5405,5405,F,Maroon Ponytail,Blue Kimono with Bow,Off White A,Laughing,Kanabo,Human,Concerned,8,Blue Cylinder,,,,
5406,5406,F,Blonde Bob,Turquoise Kimono,Off White A,Laughing,Sake,Human,Daydreaming,8,,Chill Headphones,,,
5407,5407,F,Silver Bun,Vegan Mink Coat,Off White A,Toothpick,Bean Juice,Blue,Joyful,7,,,,,
5408,5408,M,Black Fluffy,Black Hoodie,Off White C,Tactical Knife,Fan,Human,Pensive,9,,,Newsboy Cap,Eye Scar,
5409,5409,F,Blonde Bun,Pink Oversized Kimono,Off White B,Whistling,,Human,White,8,Red Spiked Ring,,,Blush,
5410,5410,M,Blue Samurai,Blue Bomber,Off White D,Stubble,Golden Kanabo,Human,Determined,10,Yellow Fan,,Horns,Black Glasses,
5411,5411,F,Violet Flowy,Black Bomber,Off White D,Grin,Fishing Rod,Human,Daydreaming,8,,Koi Tattoo,,,
5412,5412,M,Blonde Short Spiky,Rain Jacket,Dark Purple,Stubble,,Human,Careless,7,,,IKZ Baseball Cap,,
5413,5413,F,Powder Blue Pigtails,Azuki Tech Jacket,Off White C,Smirk,Banner,Human,Concerned,9,,,Yellow Kanzashi,Red Fang Face Paint,
5414,5414,M,Silver Disheveled,Black Yukata,Off White C,Not Bad,,Human,Chill,7,,,Beret,,
5415,5415,M,Indigo Disheveled,Frog T-Shirt,Off White A,Grass,,Human,Chill,7,,,Distressed Beanie,,
5416,5416,F,Blonde Bob,Bumblebee Jacket,Off White C,Lipstick,Boombox,Human,Ruby,9,,,Straw Hat,Round Blue Sunglasses,
5417,5417,M,Blue Short Spiky,Red Hoodie,Red,Pout,Bean Juice,Human,Indifferent,8,,,Distressed Beanie,,
5418,5418,M,Buzzcut,Hoodie with Bag,Off White D,Face Mask,Monk Staff,Human,Chill,8,,,Pointy Straw Hat,,
5419,5419,M,Indigo Swept Back,Bloody Bomber,Off White A,Growl,Fan,Human,Bored,7,,,,,
5420,5420,M,Black Swept Back,Blue Kimono,Off White A,Closed,Bean Juice,Human,Pierced Eyebrow,10,Stud,Tribal Tattoo,,Reading Glasses,
5421,5421,M,Black Disheveled,Kimono with Straw Hat,Cool Gray,Not Bad,Hand Seal,Human,Suspicious,10,Square Stud,Tribal Tattoo,Chef Headband,,
5422,5422,M,Teal Messy,Denim Jacket,Off White B,Growl,Leather Katana,Human,Closed,8,,,,Ji Eyeband,
5423,5423,F,Black Orange Bangs,Red Floral Kimono,Off White B,Frown,Bokken,Human,Ruby,9,,,Cat Headband,Eye Scar,
5424,5424,M,Indigo Swept Back,Black Blazer,Off White C,Relaxed,Skateboard,Human,Closed,9,,Chain,,Seer Eyeband,
5425,5425,F,Teal Bun,Red Hoodie,Off White C,Smirk,Coin,Human,Striking,9,,,Distressed Beanie,Red Stripes Face Paint,
5426,5426,M,Blue Spiky,Black Yukata,Red,Bubble Gum,,Human,Closed,8,,,Azuki Cap,Sleep Mask,
5427,5427,F,Purple Bun,Black Qipao,Off White D,Closed,Bean Juice,Human,Concerned,8,,,,Black Glasses,
5428,5428,F,Blonde Bun,Black Qipao,Off White D,Smile,Banner,Human,Joyful,8,Stud,,,,
5429,5429,F,Silver Half Bun,Suikan,Off White B,Pout,,Human,Chill,6,,,,,
5430,5430,F,Maroon Ponytail,Blue Qipao,Off White A,Wheat Straw,,Human,Joyful,7,,,Yellow Kanzashi,,
5431,5431,F,Indigo Pixie,Cat Hoodie,Off White C,Laughing,,Human,Concerned,7,,,,Red Fang Face Paint,
5432,5432,F,Maroon Ponytail,White Hoodie,Off White D,Frown,,Human,Determined,6,,,,,
5433,5433,M,Magenta Long,White Layered Yukata,Off White A,Scroll,Banner,Human,Focused,9,Cat,,Cat Beanie,,
5434,5434,F,Blonde Hairband,Camo Hoodie,Off White B,Relaxed,Katana,Human,Determined,7,,,,,
5435,5435,F,Blue Nightshade Flowy,Blue Bomber,Off White B,Tongue Out,Zanbato,Human,Pierced Eyebrow,8,,Zen Headphones,,,
5436,5436,F,Green Flowy,Yellow Bikini,Off White A,Grin,,Human,Ruby,6,,,,,
5437,5437,F,Silver Bun,Tank Top with Jacket,Off White D,Grass,Golden Kanabo,Red,Concerned,8,Skull Ear Cuffs,,,,
5438,5438,F,Magenta Pigtails,White Qipao with Fur,Off White B,Relaxed,Lantern,Human,Pierced Eyebrow,7,,,,,
5439,5439,F,Blonde Pixie,Blue Floral Kimono,Red,Whistling,,Human,Joyful,6,,,,,
5440,5440,M,Indigo Swept Back,White Blazer,Off White D,Smirk,Shinai,Human,Closed,8,,,,Ji Eyeband,
5441,5441,F,Silver Half Bun,Matsuri Happi,Dark Blue,Growl,Gloves,Human,Tired,8,,Red Panda Headphones,,,
5442,5442,M,Maroon Fluffy,White Blazer,Red,Not Bad,Leather Katana,Human,Meditating,9,Spiked Ring,,Beret,,
5443,5443,M,Brown Samurai,Hawaiian Shirt,Red,Chuckle,Banner,Human,Chill,7,,,,,
5444,5444,F,Blue Bun,Camo Tech Jacket,Off White D,Chewing,,Human,Concerned,7,,,Newsboy Cap,,
5445,5445,F,Green Ombre Flowy,Light Kimono,Off White A,Smile,,Human,Amethyst,7,,,Cat Ears,,
5446,5446,F,Brown Ponytail,Hoodie,Red,Frown,Banner,Human,Glowing,8,,Choker,,,
5447,5447,M,Black Disheveled,Alpine Jacket,Cool Gray,Closed,,Human,Glowing,7,,,,,Fireflies
5448,5448,F,Green Pigtails,Turquoise Kimono,Off White D,Grin,Zanbato,Human,Closed,9,,Zen Headphones,,Ji Eyeband,
5449,5449,M,Brown Messy,White Yukata,Off White D,Relaxed,Golden Hook Sword,Human,Suspicious,9,,Beads,,Reading Glasses,
5450,5450,F,Violet Flowy,Black Ninja Top,Red,Relaxed,,Human,Ruby,6,,,,,
5451,5451,M,Silver Dreadlocks,White T-Shirt,Off White A,Pout,,Blue,Bored,6,,,,,
5452,5452,F,Silver Half Bun,Azuki Sweater,Off White B,Not Bad,,Human,Careless,6,,,,,
5453,5453,F,Brown Ponytail,Red Floral Kimono,Off White C,Frown,Bean Juice,Human,White,7,,,,,
5454,5454,F,Green Ponytail,Turquoise Kimono with Bow,Off White A,Whistling,Hand Wrap,Human,Striking,9,Spiked Ring,,Pointy Straw Hat,,
5455,5455,F,Teal Hairband,Azuki Tech Jacket,Dark Purple,Tongue Out,Hand Seal,Human,Daydreaming,10,,,Frog Headband,Round Blue Sunglasses,Butterfly
5456,5456,M,Orange Swept Back,Light Kimono,Off White B,Not Bad,,Human,Tired,8,Yin Yang,,Fur Bucket Hat,,
5457,5457,M,Black Fluffy,Green Yukata,Cool Gray,Relaxed,,Human,Tired,9,Cat,,Cat Baseball Cap,Eye Scar,
5458,5458,F,Silver Bob,Yellow Bikini,Off White B,Laughing,,Blue,White,6,,,,,
5459,5459,M,Green Teal Long,Vegan Mink Coat,Cool Gray,Wheat Straw,Zanbato,Human,Bored,7,,,,,
5460,5460,M,Powder Blue Swept Back,Vegan Mink Coat,Off White C,Smirk,Katana,Human,Careless,8,,Sneakers,,,
5461,5461,M,Dreadlocks,Sloth Yukata,Off White D,Relaxed,Earth,Human,Red,9,Stud,,,,Earth
5462,5462,F,Powder Blue Pigtails,Sloth Kimono,Dark Purple,Lipstick,Earth,Human,Daydreaming,8,,,,Round Blue Sunglasses,
5463,5463,M,Buzzcut,Sloth T-Shirt,Off White C,Growl,,Blue,Red,7,,Chill Headphones,,,
5464,5464,F,Teal Hairband,Turquoise Kimono with Bow,Off White C,Closed,Bean Juice,Human,Joyful,9,,,Yellow Kanzashi,Blue Sunglasses,
5465,5465,M,Teal Long,Black Yukata,Off White D,Meh,Lantern,Human,Determined,9,,Zen Headphones,,Blue Sunglasses,
5466,5466,M,Green Spiky,Rain Jacket,Off White C,Chuckle,Golden Guitar,Human,Suspicious,10,,Tribal Tattoo,Cowboy Hat,Eye Scar,
5467,5467,M,Blue Half Bun,Vest,Red,Meh,Fishing Rod,Human,Indifferent,8,,,,Red Stripes Face Paint,
5468,5468,F,Indigo Bangs,Blue Qipao,Off White D,Smile,Sakura Katana,Human,Amethyst,8,,,Newsboy Cap,,
5469,5469,F,Green Ombre Bangs,Stitched Samurai Armor,Off White C,Lipstick,Bean Juice,Human,Joyful,8,,,Straw Hat,,
5470,5470,M,Orange Short Spiky,Red Panda T-Shirt,Off White D,Pout,Hook Sword,Human,Fire,8,,Zen Headphones,,,
5471,5471,M,Orange Swept Back,White Layered Yukata,Off White C,Toothpick,,Human,Focused,6,,,,,
5472,5472,M,Indigo Disheveled,Light Kimono,Off White B,Scroll,Sake,Human,Closed,8,,,,Sleep Mask,
5473,5473,M,Blonde Long,Tank Top,Off White C,Whistling,Lantern,Human,Indifferent,9,Skull Ear Cuffs,,Pointy Straw Hat,,
5474,5474,M,Orange Short Spiky,Fur Hoodie,Off White B,Closed,,Human,Chill,7,Blue Fan,,,,
5475,5475,F,Black Hairband,Red Hoodie,Dark Purple,Gaiter,,Human,Striking,6,,,,,
5476,5476,F,Brown Dreadlocks,Light Armor,Off White C,Smoking,Fan,Human,Amethyst,9,Sakura,Zen Headphones,,,
5477,5477,M,Silver Spiky,White Yukata,Off White B,Face Mask,Sakura Katana,Human,Indifferent,9,Blue Fan,Koi Tattoo,,,
5478,5478,M,Indigo Long,Brown Yukata,Off White A,Long Stubble,Hook Sword,Human,Tired,7,,,,,
5479,5479,F,Teal Bob,Cat Kigurumi,Off White D,Surprised,Fishing Rod,Human,Determined,8,,,,Eye Scar,
5480,5480,F,Magenta Pigtails,Lavender Kimono with Bow,Dark Blue,Relaxed,Sake,Human,Amethyst,10,,Towel,Frog Headband,,Fox Fire
5481,5481,M,Purple Spiky,White T-Shirt,Off White D,Face Mask,,Human,Tired,8,,Towel,Chef Headband,,
5482,5482,F,Silver Flowy,Blue Floral Kimono,Red,Relaxed,Kanabo,Human,Hopeful,10,Cat,,Pointy Straw Hat,Bandaid,
5483,5483,F,Green Ponytail,Black Perfecto Jacket,Off White A,Laughing,Monk Staff,Human,Closed,9,Yellow Fan,,Backwards Cap,,
5484,5484,F,Teal Bangs,Lavender Kimono with Bow,Off White A,Chewing,Sakura Katana,Human,Relaxed,7,,,,,
5485,5485,F,Blonde Bun,Red Ninja Top,Off White D,Chewing,,Human,Ruby,7,,Tribal Tattoo,,,
5486,5486,M,Orange Samurai,Light Kimono,Off White D,Scroll,Talisman,Human,Curious,8,,,Horns,,
5487,5487,F,Brown Ponytail,Red Floral Kimono,Off White C,Relaxed,Hook Sword,Human,White,9,,,Newsboy Cap,,Smoke
5488,5488,M,Maroon Disheveled,Dress Shirt,Cool Gray,Toothpick,Sakura Katana,Human,Focused,10,Sword,,Distressed Beanie,Reading Glasses,
5489,5489,F,Magenta Flowy,Red Floral Kimono,Cool Gray,Whistling,Bokken,Red,Striking,10,Wireless Earbuds,,Sandogasa,Reading Glasses,
5490,5490,F,Blonde Bun,Black Tech Jacket,Off White C,Whistling,Bat,Human,Closed,7,,,,,
5491,5491,M,Purple Spiky,Dress Shirt,Off White B,Relaxed,Shuriken,Human,Suspicious,7,,,,,
5492,5492,F,Teal Bun,Light Kimono,Cool Gray,Smoking,Fan,Human,Joyful,9,,Towel,,Bandaid,
5493,5493,F,Silver Bangs,Camo Hoodie,Off White D,Closed,Umbrella,Blue,Relaxed,7,,,,,
5494,5494,M,Blonde Swept Back,Hoodie with Bag,Cool Gray,Bubble Gum,Umbrella,Human,Curious,7,,,,,
5495,5495,F,Blonde Bob,Azuki Track Jacket,Off White D,Smirk,Bean Juice,Human,Daydreaming,8,,,,Red Fang Face Paint,
5496,5496,M,Maroon Disheveled,Light Kimono,Off White A,Relaxed,Bean Juice,Human,White,9,Ear Cuffs,,Full Bandana,,
5497,5497,F,Dreadlocks,Frog Kimono,Off White D,Closed,,Human,Closed,9,,Beads,Frog Headband,Sleep Mask,
5498,5498,M,Blonde Swept Back,Light Kimono,Red,Smirk,,Human,Curious,8,,Koi Tattoo,,,Sakura
5499,5499,F,Black Pigtails,Red Hoodie,Off White B,Surprised,Coin,Human,Closed,7,,,,,
5500,5500,F,Indigo Ponytail,Alpine Jacket,Off White A,Frown,Banner,Human,Hopeful,8,,,,Kabuki Facepaint,
5501,5501,F,Green Ombre Bangs,Fur Hoodie,Off White B,Relaxed,Kanabo,Human,Relaxed,7,,,,,
5502,5502,M,Silver Spiky,White Layered Yukata,Off White C,Pout,Sakura Katana,Human,Careless,10,Ear Cuffs,Zen Headphones,Broken Straw Hat,,
5503,5503,M,Brown Fluffy,Cat Kigurumi,Off White C,Pout,Katana,Human,Meditating,8,,,,Blue Sunglasses,
5504,5504,M,Black Swept Back,Brown Yukata,Off White A,Growl,Lantern,Human,Closed,10,,Beads,Horns,Seer Eyeband,
5505,5505,M,Brown Disheveled,Light Kimono,Off White A,Toothpick,Sake,Human,Tired,7,,,,,
5506,5506,F,Green Flowy,Blue Kimono with Bow,Cool Gray,Relaxed,Gloves,Human,Daydreaming,8,Red Spiked Ring,,,,
5507,5507,M,Blonde Swept Back,White Layered Yukata,Off White A,Gaiter,Leather Katana,Human,Closed,8,,,Black Bucket Hat,,
5508,5508,M,Powder Blue Swept Back,Red Panda Yukata,Off White D,Grass,,Human,Chill,6,,,,,
5509,5509,M,Pink Samurai,Azuki Tech Jacket,Off White B,Gaiter,Lightning Orb,Human,Indifferent,8,,,Chef Headband,,
5510,5510,F,Magenta Pigtails,Black Hoodie,Off White B,420,Coin,Red,Calm,8,,,Sloth Headband,,
5511,5511,F,Pink Bangs,Light Armor,Cool Gray,Wheat Straw,Katana,Human,Concerned,10,,,Newsboy Cap,Black Glasses,Fireflies
5512,5512,M,Black Disheveled,Black Yukata,Cool Gray,Gaiter,Bat,Human,Meditating,8,,Chill Headphones,,,
5513,5513,F,Maroon Half Bun,Black Bomber,Dark Purple,Whistling,Golden Guitar,Human,Joyful,10,,,IKZ Baseball Cap,Blue Sunglasses,Butterfly
5514,5514,M,Orange Short Spiky,Black Yukata,Off White A,Smirk,,Human,Pensive,6,,,,,
5515,5515,M,Brown Fluffy,Red Hoodie,Red,Grass,Banner,Human,Chill,8,,,,Reading Glasses,
5516,5516,M,Blonde Short Spiky,Azuki Tech Jacket,Dark Purple,Meh,Fan,Human,Indifferent,9,Red Spiked Ring,,IKZ Baseball Cap,,
5517,5517,M,Maroon Short Spiky,Light Kimono,Off White B,Bubble Gum,Leather Katana,Human,Red,8,,,,Bandaid,
5518,5518,F,Maroon Bob,Blue Qipao,Off White C,Grass,Banner,Human,Closed,10,Corded Earbuds,,Full Bandana,Red Fang Face Paint,
5519,5519,M,Purple Spiky,Red Kimono,Off White A,Relaxed,,Human,Indifferent,8,Skull Ear Cuffs,Chain,,,
5520,5520,F,Dreadlocks,Blue Qipao,Off White D,Sleep Bubble,,Human,Closed,7,Chill,,,,
5521,5521,F,Dreadlocks,Red Ninja Top,Off White B,Toothpick,Floorsweeper,Human,Joyful,7,,,,,
5522,5522,F,Blonde Bob,Azuki Tech Jacket,Off White D,Relaxed,Leather Katana,Human,Closed,10,Corded Earbuds,,,Red Fang Face Paint,Water
5523,5523,M,Teal Messy,Golden Frog Kigurumi,Dark Purple,Long Stubble,,Human,Suspicious,7,,,,,Butterfly
5524,5524,F,Magenta Pigtails,Blue Bomber,Off White B,Frown,Fan,Red,Closed,9,,,Purple Kanzashi,Sleep Mask,
5525,5525,M,Green Spiky,Black Blazer,Off White D,Grass,Golden Umbrella,Human,Closed,9,Yin Yang,Chain,,,
5526,5526,M,Buzzcut,Black Yukata,Red,Grass,Banner,Human,Tired,8,Stud,,,,
5527,5527,F,Maroon Ponytail,White Qipao with Fur,Off White D,Chewing,,Human,Determined,6,,,,,
5528,5528,F,Pink Bangs,Frog Hoodie,Off White D,Closed,Sakura Katana,Human,Closed,8,,Towel,,,
5529,5529,F,Indigo Pixie,Beige Poncho,Off White B,Surprised,Lantern,Human,Calm,7,,,,,
5530,5530,M,Magenta Long,Black Blazer,Off White C,Smoking,Fan,Human,Pensive,10,Spiked Ring,Chain,Newsboy Cap,,
5531,5531,F,Green Half Bun,Hoshi Jacket,Off White B,Closed,Bean Juice,Human,Calm,7,,,,,
5532,5532,F,Orange Pixie,Denim Jacket,Off White A,Smile,Skateboard,Human,Amethyst,7,,,,,
5533,5533,F,Purple Bun,Red Ninja Top,Off White C,420,Monk Staff,Human,Joyful,9,Red Cylinder,,Red Panda Baseball Cap,,
5534,5534,M,Green Samurai,White Blazer,Red,Closed,Lantern,Human,Careless,8,,Towel,,,
5535,5535,F,Silver Flowy,Red Qipao with Fur,Off White A,Whistling,Bokken,Human,Calm,9,Small Hoop,,Purple Kanzashi,,
5536,5536,F,Purple Dreadlocks,Pink Oversized Kimono,Off White D,Chewing,Bokken,Human,Amethyst,8,,,Sloth Headband,,
5537,5537,M,Long Dreadlocks,Kung Fu Shirt,Off White C,Pout,Coin,Human,Tired,10,Spiked Ring,,IKZ Baseball Cap,Blue Sunglasses,
5538,5538,M,Green Spiky,Black Hoodie,Off White C,Smoking,Sakura Katana,Human,Careless,7,,,,,
5539,5539,F,Teal Bangs,Dress Shirt,Off White C,Smoking,Golden Shuriken,Human,Concerned,8,,,,Round Purple Sunglasses,
5540,5540,M,Braids,White T-Shirt,Off White D,Chuckle,Katana,Human,Curious,7,,,,,
5541,5541,M,Purple Spiky,Bloody Bomber,Dark Blue,Sleep Bubble,Shuriken,Human,Closed,8,,,,,Lightning
5542,5542,F,Pink Pixie,Turquoise Kimono,Off White A,Smoking,Sakura Katana,Human,Concerned,9,Frog,Chill Headphones,,,
5543,5543,M,Blonde Long,Kimono with Jacket,Off White B,Toothpick,Coin,Human,Tired,8,Chiyogami,,,,
5544,5544,F,Teal Hairband,Blue Qipao,Off White C,Relaxed,Sake,Human,Ruby,8,,,Frog Headband,,
5545,5545,F,Blonde Bun,Red Floral Kimono,Off White C,Laughing,Sake,Human,Red,8,,Chill Headphones,,,
5546,5546,F,Purple Bun,Hoodie,Off White D,Smirk,,Human,Ruby,7,,Choker,,,
5547,5547,F,Blue Bun,Sloth T-Shirt,Off White C,Smoking,,Human,Hopeful,6,,,,,
5548,5548,F,Teal Hairband,Turquoise Kimono,Off White A,Lipstick,Lantern,Human,Joyful,10,,Beads,Yellow Kanzashi,Red Bandana,
5549,5549,M,Silver Short Spiky,Straw Poncho,Off White D,Smirk,Katana,Human,Curious,7,,,,,
5550,5550,F,Black Bangs,Blue Floral Kimono,Off White C,Smoking,Shinai,Human,Closed,9,,,Yellow Kanzashi,Sleep Mask,
5551,5551,M,Powder Blue Disheveled,Kung Fu Shirt,Off White A,Closed,Bean Juice,Human,Bored,8,,,Horns,,
5552,5552,M,Blue Short Spiky,Hawaiian Shirt,Dark Blue,Not Bad,,Human,Chill,6,,,,,
5553,5553,F,Purple Pigtails,Frog Hoodie,Off White C,Lipstick,Floorsweeper,Human,Daydreaming,8,,Tribal Tattoo,,,
5554,5554,F,Silver Flowy,Blue Floral Kimono,Off White A,Grin,Katana,Red,Determined,8,,,,Lipstick Kiss,
5555,5555,M,Orange Short Spiky,Fur Hoodie,Off White D,Smoking,,Human,Suspicious,6,,,,,
5556,5556,M,Maroon Half Bun,White Blazer,Off White C,Face Mask,,Human,Bored,8,,,Broken Straw Hat,,Sakura
5557,5557,M,Brown Messy,Azuki Tech Jacket,Off White C,Pout,,Human,Meditating,6,,,,,
5558,5558,F,Spirit Goddess,Black Oversized Kimono,Cool Gray,Lipstick,Golden Sheathed Katana,Spirit,Joyful,9,,Contract Tattoo,,,Fireflies
5559,5559,F,Pink Bangs,Hoshi Jacket,Off White D,Closed,Boombox,Human,Joyful,7,,,,,
5560,5560,M,Powder Blue Disheveled,White Layered Yukata,Off White C,Relaxed,Lightning Orb,Human,White,7,,,,,
5561,5561,M,Powder Blue Swept Back,Black T-Shirt,Off White B,Closed,,Human,Pierced Eyebrow,9,Cat,Towel,Cat Ears,,
5562,5562,M,Maroon Short Spiky,Tank Top,Off White D,Wheat Straw,,Human,Closed,8,Yellow Fan,,,Eye Patch,
5563,5563,F,Brown Half Bun,Turquoise Kimono,Red,Lipstick,,Human,Closed,7,,,Straw Hat,,
5564,5564,F,Silver Bangs,Bloody Bomber,Off White D,Toothpick,,Red,Determined,6,,,,,
5565,5565,F,Powder Blue Pigtails,Sloth Hoodie,Off White C,Lipstick,,Human,Amethyst,6,,,,,
5566,5566,F,Brown Half Bun,Azuki Tech Jacket,Off White A,Gaiter,,Human,Closed,8,,Sneakers,Cat Ears,,
5567,5567,F,Purple Pigtails,Blue Kimono with Bow,Dark Purple,Smile,,Human,Closed,7,,,Red Panda Headband,,
5568,5568,F,Green Flowy,Azuki Tech Jacket,Red,Relaxed,,Human,Relaxed,6,,,,,
5569,5569,M,Indigo Messy,Red Hoodie,Off White D,Closed,,Human,Indifferent,6,,,,,
5570,5570,M,Brown Samurai,Green Yukata,Red,Whistling,,Human,Careless,7,,Chill Headphones,,,
5571,5571,M,Black Pink Long,Black T-Shirt,Off White C,Long Stubble,Bokken,Human,Pierced Eyebrow,8,,Zen Headphones,,,
5572,5572,F,Indigo Bangs,Tank Top with Jacket,Cool Gray,Smoking,Floorsweeper,Human,Ruby,8,,Chill Headphones,,,
5573,5573,M,Green Samurai,Kimono with Jacket,Off White A,Gaiter,Bean Juice,Human,Determined,8,,,Cat Ears,,
5574,5574,F,Silver Bangs,Black Ninja Top,Off White A,Lipstick,Banner,Human,Concerned,7,,,,,
5575,5575,F,Purple Bangs,Black Qipao,Off White C,Smile,,Human,Amethyst,8,,Sneakers,Backwards Cap,,
5576,5576,M,Silver Spiky,Azuki Tech Jacket,Off White D,Smoking,Golden Monkey King Staff,Human,Pensive,9,Stud,,Frog Headband,,
5577,5577,F,Pink Hairband,Hoodie,Off White B,Chewing,,Human,Concerned,9,Corded Earbuds,Choker,,Red Bandana,
5578,5578,M,Blue Spiky,Kung Fu Shirt,Red,Relaxed,,Human,Closed,7,,,,Sleep Mask,
5579,5579,F,Brown Bangs,Azuki Tech Jacket,Dark Blue,Laughing,Guitar,Human,Joyful,7,,,,,
5580,5580,M,Teal Messy,Dress Shirt,Off White D,Growl,Blue Bean,Human,Chill,7,,,,,
5581,5581,M,Magenta Messy,Blue Kimono,Off White B,Wheat Straw,,Red,Tired,7,Square Stud,,,,
5582,5582,M,Brown Spiky,Brown Yukata,Off White C,Toothpick,,Human,Indifferent,7,,,,Red Stripes Face Paint,
