,Token_id,Trait_count,Trait_list
5758,5758,8,"['Smirk', 'Dark Blue', 'Camo Tech Jacket', 'Brown Half Bun', 'Bat', 'Human', 'IKZ Baseball Cap', 'Bored']"
5759,5759,8,"['Yellow Jumpsuit', 'Hand Wrap', 'Off White A', 'Green Spiky', 'Meditating', 'Blue Sunglasses', 'Not Bad', 'Human']"
5760,5760,7,"['Toothpick', 'Off White A', 'Focused', 'Black Kimono', 'Dreadlocks', 'Human', 'Chill Headphones']"
5761,5761,7,"['Toothpick', 'Cool Gray', 'Ruby', 'Indigo Bangs', 'Human', 'Red Bean', 'Tank Top']"
5762,5762,9,"['Dark Blue', 'Blue Fan', 'Chewing', 'Katana', 'Blue Sunglasses', 'Maroon Ponytail', 'Human', 'Relaxed', 'Blue Bikini']"
5763,5763,8,"['Zen Headphones', 'Smirk', 'Red Ninja Top', 'Long Dreadlocks', 'Off White D', 'Concerned', 'Bat', 'Human']"
5764,5764,6,"['Toothpick', 'Red', 'Red Perfecto Jacket', 'Red', 'Daydreaming', 'Maroon Ponytail']"
5765,5765,7,"['Dark Purple', 'Azuki Tech Jacket', 'Blue Spiky', 'Koi Tattoo', 'Fire', 'Not Bad', 'Human']"
5766,5766,8,"['Zen Headphones', 'Red Qipao with Fur', 'Off White D', 'Daydreaming', 'Lipstick', 'Golden Bean', 'Human', 'Green Ombre Bangs']"
5767,5767,8,"['Talisman', 'Eye Scar', 'Suspicious', 'Off White D', 'Indigo Disheveled', 'Human', 'Chuckle', 'White Layered Yukata']"
5768,5768,8,"['Purple Spiky', 'Red Stripes Face Paint', 'Relaxed', 'Off White B', 'Human', 'Cowboy Hat', 'Tank Top', 'Bored']"
5769,5769,9,"['Toothpick', 'Curious', 'Sneakers', 'Blonde Messy', 'Dark Purple', 'Leather Katana', 'Pointy Straw Hat', 'Vest', 'Human']"
5770,5770,9,"['Sake', 'Relaxed', 'Red Panda Headband', 'Off White D', 'Straw Poncho', 'Braids', 'Human', 'Chill Headphones', 'Bored']"
5771,5771,7,"['Closed', 'Bat', 'Teal Messy', 'Off White C', 'Not Bad', 'Human', 'White Yukata']"
5772,5772,7,"['Buzzcut', 'Suspicious', 'Off White B', 'Gaiter', 'Human', 'Black Hoodie', 'Red Fang Face Paint']"
5773,5773,7,"['Silver Short Spiky', 'Suspicious', 'Off White B', 'Red Panda Headphones', 'Green Yukata', 'Not Bad', 'Blue']"
5774,5774,7,"['Off White A', 'Focused', 'Pout', 'Floorsweeper', 'Blue Spiky', 'Human', 'White Yukata']"
5775,5775,6,"['Red', 'Black Yukata', 'Blue Short Spiky', 'Careless', 'Human', 'Closed']"
5776,5776,8,"['Grin', 'Off White B', 'Cat Hoodie', 'Lantern', 'Beret', 'Human', 'Indigo Ponytail', 'Closed']"
5777,5777,8,"['Sloth T-Shirt', 'Red Stripes Face Paint', 'Ruby', 'Closed', 'Off White C', 'Hand Seal', 'Green Ombre Bangs', 'Blue']"
5778,5778,9,"['Zen Headphones', 'Smirk', 'Curious', 'Black Yukata', 'Off White B', 'Lantern', 'Human', 'IKZ Baseball Cap', 'Blonde Long']"
5779,5779,8,"['Chill', 'Brown Spiky', 'Maroon Yukata', 'Off White B', 'Blue Sunglasses', 'Human', 'Banner', 'Chuckle']"
5780,5780,8,"['Dress Shirt', 'Off White D', 'Kabuki Facepaint', 'Katana', 'Smoking', 'Human', 'Green Half Bun', 'Bored']"
5781,5781,7,"['Dark Blue', 'Focused', 'Magenta Messy', 'Green Yukata', 'Human', 'Chiyogami', 'Closed']"
5782,5782,7,"['Brown Spiky', 'Closed', 'Off White A', 'Scroll', 'Lantern', 'Human', 'White Yukata']"
5783,5783,7,"['Wheat Straw', 'Seer Eyeband', 'Off White B', 'Indigo Long', 'Human', 'White Layered Yukata', 'Closed']"
5784,5784,7,"['Red', 'Bean Juice', 'Tongue Out', 'Indigo Pixie', 'Cat T-Shirt', 'Human', 'Determined']"
5785,5785,8,"['Shinai', 'Orange Samurai', 'Off White D', 'Frog Baseball Cap', 'Human', 'Archer', 'Sleep Bubble', 'Closed']"
5786,5786,9,"['Ayaigasa', 'Off White A', 'Bubble Gum', 'Round Blue Sunglasses', 'Indigo Swept Back', 'Suit with Turtleneck', 'Human', 'Shuriken', 'Closed']"
5787,5787,8,"['Spirit', 'Dark Blue', 'Joyful', 'Grin', 'Spirit Ponytail', 'Round Blue Sunglasses', 'Sakura Katana', 'Red Panda Kigurumi']"
5788,5788,8,"['Yellow Bikini', 'Bean Juice', 'Full Bandana', 'Dark Purple', 'Smoking', 'Human', 'Relaxed', 'Indigo Ponytail']"
5789,5789,8,"['Clear Glasses', 'Talisman', 'Off White D', 'Pout', 'Blonde Long', 'Human', 'White Layered Yukata', 'Bored']"
5790,5790,9,"['Brown Messy', 'Maroon Yukata', 'Pensive', 'Off White B', 'Straw Hat', 'Gloves', 'Red Panda Headphones', 'Not Bad', 'Human']"
5791,5791,9,"['Skull Ear Cuffs', 'Sloth Headband', 'Black Glasses', 'Magenta Long', 'Off White A', 'Meditating', 'Human', 'Growl', 'White Layered Yukata']"
5792,5792,8,"['Umbrella', 'Red', 'Fur Hoodie', 'Relaxed', 'Round Blue Sunglasses', 'Human', 'Blue Samurai', 'Determined']"
5793,5793,7,"['Long Dreadlocks', 'Off White D', 'Grin', 'Glowing', 'Human', 'Black Hoodie', 'Banner']"
5794,5794,7,"['Stud', 'Orange Samurai', 'Pensive', 'Off White B', 'Cat Yukata', 'Human', 'Closed']"
5795,5795,10,"['Brown Long', 'Hook Sword', 'Smirk', 'Glowing', 'Off White B', 'Koi Tattoo', 'Pointy Straw Hat', 'Human', 'Red Panda', 'Light Kimono']"
5796,5796,8,"['Green Flowy', 'Red Qipao with Fur', 'Dark Purple', 'Joyful', 'Smoking', 'Human', 'Red Bean', 'Chill Headphones']"
5797,5797,6,"['Curious', 'Fur Hoodie', 'Off White A', 'Maroon Disheveled', 'Human', 'Chuckle']"
5798,5798,7,"['Indigo Messy', 'Hook Sword', 'Maroon Yukata', 'Off White B', 'Human', 'Chuckle', 'Determined']"
5799,5799,8,"['Powder Blue Swept Back', 'Corded Earbuds', 'Off White A', 'Kanabo', 'White Blazer', 'Closed', 'Human', 'Bored']"
5800,5800,9,"['Teal Bun', 'Smirk', 'Bean Juice', 'Dress Shirt', 'Full Bandana', 'Eye Scar', 'Off White B', 'Human', 'Hopeful']"
5801,5801,7,"['Bandaid', 'Relaxed', 'Tired', 'Green Fluffy', 'Off White C', 'Human', 'White Yukata']"
5802,5802,8,"['Hawaiian Shirt', 'Red Panda Mask', 'Focused', 'Dark Purple', 'Eye Scar', 'Maroon Disheveled', 'Not Bad', 'Human']"
5803,5803,8,"['Pink Bangs', 'Red Stripes Face Paint', 'Off White B', 'Whistling', 'Floorsweeper', 'Human', 'Black Hoodie', 'Striking']"
5804,5804,9,"['Zen Headphones', 'Sloth Yukata', 'Skull Ear Cuffs', 'Katana', 'Off White B', 'Black Swept Back', 'Grass', 'Tired', 'Human']"
5805,5805,9,"['Zanbato', 'Purple Spiky', 'Off White D', 'Kabuki Facepaint', 'Blue Kimono', 'Human', 'Growl', 'Chill Headphones', 'Bored']"
5806,5806,7,"['Smile', 'Dark Purple', 'Tank Top with Jacket', 'Butterfly', 'Purple Pigtails', 'Human', 'Striking']"
5807,5807,8,"['Hawaiian Shirt', 'Red Spiked Ring', 'Relaxed', 'Kabuki Facepaint', 'Off White B', 'Brown Samurai', 'Human', 'Closed']"
5808,5808,8,"['Buzzcut', 'Off White D', 'Azuki Sweater', 'Sleep Mask', 'Human', 'Sleep Bubble', 'Shuriken', 'Closed']"
5809,5809,7,"['Hook Sword', 'Lavender Kimono with Bow', 'Concerned', 'Off White C', 'Human', 'Green Half Bun', 'Closed']"
5810,5810,8,"['Sake', 'Red', 'Buzzcut', 'Broken Straw Hat', 'Relaxed', 'Green Yukata', 'Human', 'Determined']"
5811,5811,7,"['Red', 'Zanbato', 'Black Qipao', 'Long Dreadlocks', 'Grin', 'Human', 'Amethyst']"
5812,5812,6,"['Red Panda Hoodie', 'Toothpick', 'Red', 'Black Bangs', 'Human', 'Amethyst']"
5813,5813,8,"['Katana', 'Off White B', 'Indigo Disheveled', 'Human', 'Light Kimono', 'Closed', 'Towel', 'Curious']"
5814,5814,7,"['Fishing Rod', 'Smirk', 'Off White A', 'Orange Samurai', 'Suspicious', 'Suit with Turtleneck', 'Human']"
5815,5815,9,"['Frog Mask', 'Magenta Flowy', 'Eye Scar', 'Chewing', 'Off White C', 'Turquoise Kimono with Bow', 'Calm', 'Human', 'Small Hoop']"
5816,5816,9,"['Red', 'Silver Swept Back', 'Bandaid', 'Dress Shirt', 'Red', 'Meditating', 'Spiked Ring', 'Fur Bucket Hat', 'Chuckle']"
5817,5817,7,"['Surprised', 'Blonde Bun', 'Eye Scar', 'Off White D', 'Frog Kigurumi', 'Calm', 'Human']"
5818,5818,9,"['Brown Dreadlocks', 'Off White A', 'Bokken', 'Pensive', 'Chef Headband', 'Suit with Turtleneck', 'Human', 'Wireless Earbuds', 'Closed']"
5819,5819,8,"['Relaxed', 'Brown Disheveled', 'Off White A', 'Skateboard', 'Human', 'Kimono with Straw Hat', 'Closed', 'Ji Eyeband']"
5820,5820,9,"['Meh', 'Purple Spiky', 'Sneakers', 'Closed', 'Off White B', 'Monk Staff', 'Human', 'Tank Top', 'Ji Eyeband']"
5821,5821,8,"['Toothpick', 'Corded Earbuds', 'Lavender Kimono with Bow', 'Off White D', 'Blue Bob', 'Frog Baseball Cap', 'Human', 'Striking']"
5822,5822,8,"['Broken Straw Hat', 'Off White A', 'Hoshi Jacket', 'Tired', 'Smoking', 'Silver Disheveled', 'Small Hoop', 'Blue']"
5823,5823,10,"['Yellow Kanzashi', 'Red Stripes Face Paint', 'Corded Earbuds', 'Off White A', 'Katana', 'Grass', 'Turquoise Kimono with Bow', 'Silver Hairband', 'Amethyst', 'Blue']"
5824,5824,8,"['Cat T-Shirt', 'Fan', 'Brown Half Bun', 'Human', 'Tribal Tattoo', '420', 'Off White A', 'Joyful']"
5825,5825,7,"['Silver Dreadlocks', 'Red Panda Headband', 'Tactical Knife', 'Blue Bomber', 'Off White C', 'Human', 'Striking']"
5826,5826,8,"['Buzzcut', 'Dark Blue', 'Eye Scar', 'White T-Shirt', 'Bat', 'Human', 'Growl', 'Determined']"
5827,5827,7,"['Smirk', 'Silver Half Bun', 'Ruby', 'Off White D', 'Camo Hoodie', 'Sloth Baseball Cap', 'Human']"
5828,5828,10,"['Towel', 'Purple Spiky', 'Red Stripes Face Paint', 'Off White A', 'Leather Katana', 'Careless', 'Human', 'Ear Cuffs', 'Growl', 'White Layered Yukata']"
5829,5829,7,"['Off White A', 'Focused', 'Blue Half Bun', 'Black Yukata', 'Human', 'Cowboy Hat', 'Chuckle']"
5830,5830,8,"['Sake', 'Pink Bangs', 'Red', 'Red Stripes Face Paint', 'Frog T-Shirt', 'Ruby', 'Laughing', 'Human']"
5831,5831,8,"['Orange Short Spiky', 'Dark Blue', 'Black Glasses', 'Newsboy Cap', 'Careless', 'Human', 'Black Hoodie', 'Growl']"
5832,5832,8,"['Zanbato', 'Magenta Flowy', 'Wheat Straw', 'Black Qipao', 'Red', 'Off White D', 'Sakura', 'Striking']"
5833,5833,8,"['Smirk', 'Dress Shirt', 'Green Spiky', 'Reading Glasses', 'Full Bandana', 'Suspicious', 'Off White A', 'Human']"
5834,5834,7,"['Off White B', 'Concerned', 'Blue Floral Kimono', 'Whistling', 'Koi Tattoo', 'Blonde Pixie', 'Human']"
5835,5835,9,"['Cat Headband', 'Meh', 'Clear Glasses', 'Brown Spiky', 'Indifferent', 'Off White B', 'Green Yukata', 'Human', 'Chill Headphones']"
5836,5836,7,"['Not Bad', 'Off White A', 'Suspicious', 'Kabuki Facepaint', 'Frog Kigurumi', 'Human', 'Green Samurai']"
5837,5837,10,"['Towel', 'Red Stripes Face Paint', 'Pensive', 'Ethereum', 'Magenta Messy', 'Floorsweeper', 'Off White C', 'Smoking', 'Human', 'Tank Top']"
5838,5838,7,"['Fishing Rod', 'Curious', 'Dark Blue', 'Pout', 'Blue Kimono', 'Blue Spiky', 'Human']"
5839,5839,7,"['Smirk', 'Off White A', 'Long Dreadlocks', 'Black Yukata', 'Human', 'Eye Patch', 'Closed']"
5840,5840,8,"['Cool Gray', 'Skull Ear Cuffs', 'Fan', 'Careless', 'Human', 'Silver Long', 'Chuckle', 'White Yukata']"
5841,5841,8,"['Meh', 'Red Hoodie', 'Green Spiky', 'Gloves', 'Off White C', 'Human', 'Seer Eyeband', 'Closed']"
5842,5842,8,"['Kanabo', 'Brown Half Bun', 'Beads', 'Green Yukata', 'Off White C', 'Careless', 'Human', 'Chuckle']"
5843,5843,9,"['Zanbato', 'Black Ninja Top', 'Frog', 'Ruby', 'Frog Headphones', 'Off White D', 'Blue Bun', 'Smoking', 'Human']"
5844,5844,8,"['Pink Bangs', 'Bandaid', 'Smile', 'Katana', 'Off White B', 'Turquoise Kimono with Bow', 'Human', 'Determined']"
5845,5845,7,"['Red Hoodie', 'Smile', 'Joyful', 'Teal Bob', 'Off White D', 'Human', 'Golden Fan']"
5846,5846,7,"['Meh', 'Cool Gray', 'Focused', 'Blue Kimono', 'Human', 'Green Half Bun', 'Boombox']"
5847,5847,8,"['Bandaid', 'Maroon Yukata', 'Dark Blue', 'Magenta Long', 'Growl', 'Careless', 'Human', 'Azuki Cap']"
5848,5848,7,"['Hook Sword', 'Smirk', 'Off White A', 'Purple Bangs', 'Tank Top with Jacket', 'Human', 'Determined']"
5849,5849,8,"['Tank Top', 'Off White B', 'Round Blue Sunglasses', 'Lipstick', 'Leather Katana', 'Black Bangs', 'Human', 'Closed']"
5850,5850,10,"['Brown Messy', 'Sakura', 'Off White D', 'Grass', 'Lantern', 'Human', 'Eye Patch', 'Chill Headphones', 'White Layered Yukata', 'Closed']"
5851,5851,7,"['Full Bandana', 'Bubble Gum', 'Off White B', 'White Qipao with Fur', 'Maroon Bun', 'Calm', 'Human']"
5852,5852,7,"['Kimono with Jacket', 'Dark Purple', 'Tired', 'Butterfly', 'Indigo Swept Back', 'Human', 'Chuckle']"
5853,5853,8,"['Cat Headband', 'Maroon Short Spiky', 'Off White D', 'Fan', 'Meditating', 'Suit with Turtleneck', 'Human', 'Closed']"
5854,5854,7,"['Meh', 'Off White A', 'Focused', 'Kanabo', 'White T-Shirt', 'Human', 'Indigo Fluffy']"
5855,5855,9,"['Teal Bangs', 'Concerned', 'Whistling', 'Leather Katana', 'Off White C', 'Blue Qipao', 'Smoke', 'Human', 'Red Fang Face Paint']"
5856,5856,7,"['Maroon Short Spiky', 'Off White D', 'Pout', 'Fan', 'Careless', 'Vest', 'Human']"
5857,5857,7,"['Meh', 'Sloth Kigurumi', 'Focused', 'Black Swept Back', 'Off White C', 'Sakura Katana', 'Human']"
5858,5858,8,"['Bandaid', 'Relaxed', 'Indigo Pixie', 'Bokken', 'Off White C', 'Vegan Mink Coat', 'Human', 'Hopeful']"
5859,5859,7,"['Toothpick', 'Teal Bob', 'Off White B', 'Turquoise Kimono with Bow', 'Pierced Eyebrow', 'Human', 'Red Fang Face Paint']"
5860,5860,6,"['Toothpick', 'Red', 'Indifferent', 'Silver Short Spiky', 'Human', 'Light Kimono']"
5861,5861,8,"['Red', 'Shinai', 'Laughing', 'Red Cylinder', 'Green Ponytail', 'Black Bomber', 'Calm', 'Human']"
5862,5862,8,"['Purple Spiky', 'Smirk', 'Off White A', 'Suspicious', 'Sandogasa', 'Brown Yukata', 'Leather Katana', 'Human']"
5863,5863,6,"['Purple Bangs', 'Camo Tech Jacket', 'Ruby', 'Off White C', 'Human', 'Closed']"
5864,5864,8,"['Wheat Straw', 'Focused', 'Off White B', 'Suikan', 'Koi Tattoo', 'Monk Staff', 'Human', 'Maroon Fluffy']"
5865,5865,7,"['Bandaid', 'Dress Shirt', 'Tongue Out', 'Off White A', 'Silver Bun', 'Closed', 'Blue']"
5866,5866,8,"['Clear Glasses', 'Relaxed', 'Off White D', 'Red', 'Black Bomber', 'Beret', 'Human', 'Black Fluffy']"
5867,5867,7,"['Smirk', 'Black Pigtails', 'Concerned', 'Guitar', 'Off White C', 'Human', 'Hoodie with Bag']"
5868,5868,9,"['Green Spiky', 'Off White D', 'Distressed Beanie', 'Tired', 'Blue Sunglasses', 'Not Bad', 'Human', 'Banner', 'Kimono with Straw Hat']"
5869,5869,8,"['Spirit', 'Fireflies', 'Joyful', 'Vegan Mink Coat', 'Spirit Goddess', 'Dark Purple', 'Dragon', 'Closed']"
5870,5870,10,"['Zen Headphones', 'Red Stripes Face Paint', 'Teal Long', 'Indifferent', 'Monk Staff', 'Off White C', 'Spiked Ring', 'Smoking', 'Human', 'Kimono with Straw Hat']"
5871,5871,7,"['Indigo Messy', 'Dark Blue', 'Bubble Gum', 'Green Yukata', 'Human', 'Cowboy Hat', 'Determined']"
5872,5872,8,"['Zanbato', 'Tongue Out', 'Off White D', 'Vest', 'Calm', 'Human', 'Red Panda', 'Silver Ponytail']"
5873,5873,6,"['Rain Jacket', 'Cool Gray', 'Grass', 'Green Fluffy', 'Careless', 'Human']"
5874,5874,6,"['Relaxed', 'Lavender Kimono with Bow', 'Off White A', 'Human', 'Relaxed', 'Blue Hairband']"
5875,5875,7,"['Off White A', 'Blue Bob', 'Scroll', 'Concerned', 'White Qipao with Fur', 'Human', 'Blush']"
5876,5876,7,"['Off White D', 'Laughing', 'Turquoise Kimono with Bow', 'Sakura Katana', 'Human', 'Amethyst', 'Silver Ponytail']"
5877,5877,7,"['Curious', 'Off White A', 'Silver Short Spiky', 'Red', 'Bumblebee Jacket', 'Red Fang Face Paint', 'Closed']"
5878,5878,9,"['Red', 'Red Kimono', 'Chain', 'Green Teal Long', 'Suspicious', 'Monkey King Staff', 'Beret', 'Long Stubble', 'Human']"
5879,5879,6,"['Black Ninja Top', 'Laughing', 'Off White B', 'Black Bangs', 'Human', 'Closed']"
5880,5880,8,"['Kimono with Jacket', 'Eye Scar', 'Suspicious', 'Off White B', 'Not Bad', 'Human', 'Banner', 'Black Fluffy']"
5881,5881,9,"['Dark Purple', 'Teal Bob', 'Eye Scar', 'Alpine Jacket', 'Cat Mask', 'Leather Katana', 'Human', 'Sleep Bubble', 'Closed']"
5882,5882,7,"['Tongue Out', 'Off White D', 'Blue Floral Kimono', 'Monk Staff', 'Human', 'Purple Half Bun', 'Hopeful']"
5883,5883,7,"['Chewing', 'Blonde Flowy', 'Leather Katana', 'Off White C', 'Human', 'Hoodie with Bag', 'Striking']"
5884,5884,9,"['Magenta Pigtails', 'Red', 'Red', 'Alpine Jacket', 'Pearl', 'Concerned', 'Floorsweeper', 'Blush', 'Face Mask']"
5885,5885,8,"['Red Stripes Face Paint', 'Chewing', 'Off White B', 'Straw Hat', 'Maroon Bun', 'Concerned', 'Red Floral Kimono', 'Human']"
5886,5886,9,"['Blonde Short Spiky', 'Maroon Yukata', 'Smirk', 'Sloth Headband', 'Off White D', 'Gloves', 'Human', 'Eye Patch', 'Closed']"
5887,5887,6,"['Off White D', 'Laughing', 'Maroon Ponytail', 'Human', 'Amethyst', 'Tank Top']"
5888,5888,8,"['Brown Long', 'Cool Gray', 'Chill', 'Black Glasses', 'Pout', 'Azuki Sweater', 'Human', 'Banner']"
5889,5889,7,"['White', 'Spirit', 'Dark Blue', 'Talisman', 'Pout', 'Black Bomber', 'Spirit Spiky']"
5890,5890,7,"['Black Orange Bangs', 'Off White A', 'Laughing', 'Black Bomber', 'Floorsweeper', 'Human', 'Striking']"
5891,5891,8,"['Dress Shirt', 'Eye Scar', 'Off White D', 'Wireless Earbuds', 'Careless', 'Smoking', 'Human', 'Indigo Fluffy']"
5892,5892,7,"['Frog Kimono', 'Fishing Rod', 'Green Flowy', 'Joyful', 'Gaiter', 'Off White C', 'Human']"
5893,5893,6,"['Red', 'Wheat Straw', 'Joyful', 'Black Blonde Half Bun', 'Human', 'Black Hoodie']"
5894,5894,8,"['Magenta Flowy', 'Fur Hoodie', 'Blue Fan', 'Dark Purple', 'Ruby', 'Laughing', 'Bat', 'Human']"
5895,5895,7,"['Meh', 'Off White A', 'Pensive', 'Suikan', 'Sakura Katana', 'Human', 'Blonde Long']"
5896,5896,7,"['Relaxed', 'Magenta Long', 'Red', 'Off White D', 'Careless', 'Monk Staff', 'Light Kimono']"
5897,5897,9,"['Magenta Pigtails', 'Frog Mask', 'Sneakers', 'Off White A', 'Red', 'Joyful', 'Water Orb', 'Straw Poncho', 'Lipstick']"
5898,5898,7,"['Zanbato', 'Off White A', 'Pout', 'Indigo Long', 'Cat Yukata', 'Tired', 'Human']"
5899,5899,6,"['Red Hoodie', 'Dark Blue', 'Bubble Gum', 'Pensive', 'Human', 'Black Disheveled']"
5900,5900,8,"['Camo Tech Jacket', 'Laughing', 'Off White B', 'Silver Bob', 'Human', 'IKZ Baseball Cap', 'Red Fang Face Paint', 'Striking']"
5901,5901,8,"['Red Qipao with Fur', 'Off White A', 'Powder Blue Pigtails', 'Smoking', 'Human', 'Red Bandana', 'Banner', 'Determined']"
5902,5902,8,"['Purple Dreadlocks', 'Pink Oversized Kimono', 'Relaxed', 'Off White A', 'Human', 'Chill Headphones', 'Blue Cylinder', 'Hopeful']"
5903,5903,9,"['Red Stripes Face Paint', 'Maroon Disheveled', 'Closed', 'Black T-Shirt', 'Floorsweeper', 'Off White C', 'Human', 'Frog Beanie', 'Bored']"
5904,5904,9,"['Toothpick', 'Shinai', 'Dark Blue', 'Sleep Mask', 'Black Perfecto Jacket', 'Human', 'Wireless Earbuds', 'Blonde Swept Back', 'Closed']"
5905,5905,7,"['Red Bean', 'Matsuri Happi', 'Off White B', 'Lightning', 'Blue Spiky', 'Human', 'Growl']"
5906,5906,8,"['Toothpick', 'Black Bucket Hat', 'Red Ninja Top', 'Off White A', 'Purple Bun', 'Smoke', 'Human', 'Striking']"
5907,5907,8,"['Maroon Short Spiky', 'Relaxed', 'Lipstick Kiss', 'Off White B', 'Meditating', 'Lantern', 'Human', 'White Layered Yukata']"
5908,5908,8,"['Toothpick', 'Bandage Top', 'Off White D', 'Green Ponytail', 'Monkey King Staff', 'Blush', 'Human', 'Amethyst']"
5909,5909,7,"['Meh', 'Dark Blue', 'Lightning', 'Lightning', 'Lightning Orb', 'Contract Tattoo', 'Blue']"
5910,5910,8,"['Lightning', 'Blue Nightshade Flowy', 'Smoking', 'Human', 'Off White A', 'Chill', 'Azuki Track Jacket', 'Shuriken']"
5911,5911,9,"['Suspicious', 'Kabuki Facepaint', 'Blue Kimono', 'Off White B', 'Floorsweeper', 'Spiked Ring', 'Human', 'Growl', 'Maroon Fluffy']"
5912,5912,8,"['Toothpick', 'Dark Blue', 'Sunflower', 'Daydreaming', 'White Qipao with Fur', 'Blue Bun', 'Fox Fire', 'Human']"
5913,5913,9,"['Yellow Kanzashi', 'Sloth T-Shirt', 'Off White A', 'Maroon Bun', 'Frown', 'Human', 'Banner', 'Red Fang Face Paint', 'Striking']"
5914,5914,6,"['Magenta Pigtails', 'Red', 'Determined', 'Sloth Hoodie', 'Human', 'Closed']"
5915,5915,9,"['Smirk', 'Ayaigasa', 'Eye Scar', 'Off White B', 'Blue Bean', 'Human', 'Archer', 'Blue Hairband', 'Striking']"
5916,5916,7,"['Red', 'Brown Bangs', 'Sandogasa', 'Glowing', 'Bloody Bomber', 'Frown', 'Human']"
5917,5917,7,"['Hawaiian Shirt', 'Silver Half Bun', 'Smile', 'Off White C', 'Sakura Katana', 'Amethyst', 'Blue']"
5918,5918,8,"['Maroon Short Spiky', 'Relaxed', 'Dark Purple', 'Chef Headband', 'Black T-Shirt', 'Spiked Ring', 'Human', 'Bored']"
5919,5919,9,"['Surprised', 'Bean Juice', 'Sneakers', 'Round Purple Sunglasses', 'Blonde Bob', 'Concerned', 'Off White C', 'Vegan Mink Coat', 'Human']"
5920,5920,8,"['Meh', 'Silver Swept Back', 'Off White A', 'Black Kimono', 'Pensive', 'Distressed Beanie', 'Human', 'Hand Seal']"
5921,5921,8,"['Turquoise Kimono', 'Teal Bob', 'Sandogasa', 'Grass', 'Floorsweeper', 'Off White C', 'Human', 'Determined']"
5922,5922,6,"['Dark Purple', 'Camo Tech Jacket', 'Dreadlocks', 'Frown', 'Human', 'Relaxed']"
5923,5923,8,"['Off White A', 'Chewing', 'Ruby', 'Katana', 'Maroon Bob', 'Blue Floral Kimono', 'Red Panda Headphones', 'Human']"
5924,5924,8,"['Red', 'Silver Half Bun', 'Smile', 'Turquoise Kimono', 'Cat Ears', 'Fan', 'Human', 'Hopeful']"
5925,5925,10,"['Sloth Beanie', 'Red Stripes Face Paint', 'Wheat Straw', 'Off White A', 'Square Stud', 'Blonde Messy', 'Floorsweeper', 'Careless', 'Human', 'White Yukata']"
5926,5926,9,"['Hoodie', 'Choker', 'Shinai', 'Off White A', 'Ruby', 'Laughing', 'Frog Baseball Cap', 'Purple Pigtails', 'Human']"
5927,5927,6,"['Hawaiian Shirt', 'Purple Spiky', 'Off White D', 'Tired', 'Human', 'Closed']"
5928,5928,7,"['Black Bucket Hat', 'Smirk', 'Cat Kimono', 'Off White B', 'Human', 'Blue Hairband', 'Closed']"
5929,5929,9,"['Smirk', 'Cat Kimono', 'Dark Purple', 'Red', 'Floorsweeper', 'Butterfly', 'Human', 'Azuki Cap', 'Powder Blue Pigtails']"
5930,5930,7,"['Black Glasses', 'Golden Cat Kigurumi', 'Frown', 'Off White C', 'Blonde Pixie', 'Pierced Eyebrow', 'Human']"
5931,5931,7,"['Hoodie', 'Choker', 'Concerned', 'Green Ponytail', 'Off White C', 'Smoking', 'Human']"
5932,5932,6,"['Red', 'Glowing', 'Off White B', 'Maroon Disheveled', 'Black Hoodie', 'Chuckle']"
5933,5933,8,"['Wu', 'Blonde Short Spiky', 'Black Yukata', 'Distressed Beanie', 'Glowing', 'Off White B', 'Not Bad', 'Human']"
5934,5934,8,"['Bean Juice', 'Black Hairband', 'Round Purple Sunglasses', 'Off White C', 'Sloth Hoodie', 'Human', 'Amethyst', 'Closed']"
5935,5935,7,"['Zen Headphones', 'Blue Half Bun', 'Cat T-Shirt', 'Dark Purple', 'Careless', 'Human', 'Closed']"
5936,5936,8,"['White', 'Zanbato', 'Red', 'Red Spiked Ring', 'Laughing', 'Purple Bun', 'Cat Hoodie', 'Human']"
5937,5937,7,"['Pink Oversized Kimono', 'Off White A', 'Whistling', 'Floorsweeper', 'Indigo Bangs', 'Human', 'Relaxed']"
5938,5938,8,"['Cool Gray', 'Focused', 'Blue Fan', 'Silver Spiky', 'Fireball', 'Human', 'Face Mask', 'Light Kimono']"
5939,5939,8,"['Smirk', 'Azuki Track Jacket', 'Off White C', 'Maroon Ponytail', 'Human', 'Relaxed', 'Blush', 'Banner']"
5940,5940,7,"['Bubble Gum', 'Off White B', 'Blonde Flowy', 'Turquoise Kimono with Bow', 'Calm', 'Human', 'Chiyogami']"
5941,5941,9,"['Smirk', 'Off White D', 'Plated Samurai Armor', 'Fan', 'Beads', 'Blue Bun', 'Human', 'Closed', 'Ji Eyeband']"
